,SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
46973,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,12-31-2023,22300450,PHX,ORL,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.5,6.45,2,1,7,12
46981,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,12-31-2023,22300450,PHX,ORL,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.4,25.95,27,1,2,32
46987,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,12-31-2023,22300450,PHX,ORL,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,3.3,6.35,3,1,0,3
47000,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,12-31-2023,22300450,PHX,ORL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.4,24.25,25,2,5,17
47008,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,12-31-2023,22300450,PHX,ORL,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,5.9,14.85,11,2,0,0
47042,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,12-31-2023,22300450,PHX,ORL,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.7,3.55,22,4,5,22
47065,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-01-2024,22300456,PHX,POR,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,6.45,1,1,4,59
47066,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-01-2024,22300456,PHX,POR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.1,26.35,25,1,3,41
47068,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-01-2024,22300456,PHX,POR,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.3,28.25,27,1,2,49
47070,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-01-2024,22300456,PHX,POR,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.3,27.75,27,1,2,10
47084,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-01-2024,22300456,PHX,POR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-19.4,21.05,25,2,5,15
47091,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-01-2024,22300456,PHX,POR,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.0,5.85,1,2,1,30
47120,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-01-2024,22300456,PHX,POR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.4,27.65,25,4,7,24
47131,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-03-2024,22300473,PHX,LAC,Missed Shot,False,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-20.5,19.85,25,1,10,54
47140,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-03-2024,22300473,PHX,LAC,Made Shot,True,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,5.65,0,1,5,48
47142,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-03-2024,22300473,PHX,LAC,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.7,6.95,2,1,4,21
47146,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-03-2024,22300473,PHX,LAC,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.7,2.55,22,1,2,24
47162,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-03-2024,22300473,PHX,LAC,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-3.1,6.75,3,2,6,55
47175,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-03-2024,22300473,PHX,LAC,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.1,11.25,6,3,10,57
47178,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-03-2024,22300473,PHX,LAC,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,2.5,8.65,4,3,9,28
47188,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-03-2024,22300473,PHX,LAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.8,26.35,25,3,2,26
47208,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-03-2024,22300473,PHX,LAC,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.0,27.75,26,4,0,58
47212,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.3,5.85,23,1,10,10
47213,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.2,7.35,23,1,8,58
47216,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-1.0,31.65,26,1,6,27
47217,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Made Shot,True,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.0,28.05,26,1,6,13
47218,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.8,6.85,23,1,5,31
47219,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.5,10.25,5,1,4,49
47224,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.3,23.75,25,1,2,57
47231,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.8,31.55,30,2,11,32
47236,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.3,25.65,28,2,8,33
47237,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,8.1,30.85,26,2,8,1
47241,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.2,28.35,26,2,6,53
47248,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,2,3,13
47264,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.6,5.65,0,3,8,1
47265,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Missed Shot,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.1,6.25,2,3,7,28
47266,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.5,2.45,23,3,6,11
47269,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-10.8,31.45,28,3,3,20
47278,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,7.0,29.75,25,4,9,59
47286,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Missed Shot,False,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.6,5.05,1,4,6,6
47292,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-05-2024,22300489,PHX,MIA,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.0,3.75,23,4,2,33
47296,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-2.1,30.85,25,1,11,44
47303,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.2,26.25,25,1,8,32
47307,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Missed Shot,False,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,5.55,0,1,6,41
47311,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-17.3,28.35,28,1,4,52
47315,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.6,6.55,1,1,2,41
47333,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Missed Shot,False,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.5,5.15,0,2,5,24
47341,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.9,4.45,22,2,1,8
47348,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,7.1,30.85,26,3,9,25
47354,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,23.8,18.85,27,3,6,15
47366,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.5,6.95,1,3,1,57
47370,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.3,5.25,2,3,0,0
47373,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,5.3,16.95,12,4,9,59
47374,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.2,28.55,30,4,9,56
47376,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.5,5.65,1,4,9,27
47397,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-07-2024,22300503,PHX,MEM,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.3,29.95,29,4,0,6
47409,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-08-2024,22300511,LAC,PHX,Made Shot,True,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.0,7.05,23,1,5,52
47410,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-08-2024,22300511,LAC,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.6,27.95,26,1,5,18
47451,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-08-2024,22300511,LAC,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.5,6.35,22,3,4,56
47475,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-11-2024,22300531,LAL,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.9,7.75,23,1,11,42
47477,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-11-2024,22300531,LAL,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.3,20.35,25,1,10,48
47478,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-11-2024,22300531,LAL,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-21.1,18.45,24,1,10,11
47488,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-11-2024,22300531,LAL,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,21.0,21.15,26,1,5,13
47492,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-11-2024,22300531,LAL,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,6.7,31.45,27,1,4,8
47497,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-11-2024,22300531,LAL,PHX,Made Shot,True,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,3.7,14.45,9,1,1,9
47520,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-11-2024,22300531,LAL,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,19.0,27.55,29,2,3,58
47523,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-11-2024,22300531,LAL,PHX,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.4,11.55,6,2,3,25
47575,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-14-2024,22300554,POR,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.0,5.85,23,1,8,0
47596,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-14-2024,22300554,POR,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.9,5.35,22,2,7,49
47601,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-14-2024,22300554,POR,PHX,Made Shot,True,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,21.3,18.25,24,2,5,15
47613,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-14-2024,22300554,POR,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.3,29.85,28,3,10,30
47628,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-14-2024,22300554,POR,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,22.9,15.35,25,3,2,58
47637,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-14-2024,22300554,POR,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,22.4,14.45,24,4,5,6
47645,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.9,3.05,24,1,11,9
47648,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.3,1.25,22,1,9,26
47656,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.7,4.75,23,1,5,27
47657,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.5,14.45,9,1,4,56
47659,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.9,28.85,26,1,4,11
47671,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,24.4,3.25,24,2,8,27
47672,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Missed Shot,False,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,2.2,13.55,8,2,7,18
47676,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.3,3.25,23,2,5,29
47678,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-18.5,24.05,26,2,4,46
47682,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.8,30.55,30,2,2,7
47683,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,5.6,4.95,5,2,1,21
47691,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.9,1.4500000000000002,24,3,8,58
47692,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.9,5.05,23,3,8,30
47698,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.3,21.55,26,3,5,37
47700,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.5,3.05,23,3,4,30
47717,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Made Shot,True,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.3,24.65,26,4,7,12
47721,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-16-2024,22300567,PHX,SAC,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.6,30.95,29,4,5,0
47766,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-19-2024,22300588,NOP,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-11.4,30.45,27,2,5,58
47770,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-19-2024,22300588,NOP,PHX,Missed Shot,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.7,5.15,1,2,3,24
47803,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-19-2024,22300588,NOP,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,8.3,32.65,28,4,11,6
47805,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-19-2024,22300588,NOP,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.9,8.55,23,4,10,5
47807,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-19-2024,22300588,NOP,PHX,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.4,30.65,25,4,9,19
47808,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-19-2024,22300588,NOP,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.7,25.25,24,4,8,52
47809,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-19-2024,22300588,NOP,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.9,5.85,22,4,8,16
47813,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-19-2024,22300588,NOP,PHX,Made Shot,True,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,5.85,0,4,6,8
47826,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-21-2024,22300604,PHX,IND,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.0,6.25,2,1,9,22
47839,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-21-2024,22300604,PHX,IND,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.8,21.25,26,1,1,23
47840,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-21-2024,22300604,PHX,IND,Missed Shot,False,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.8,6.25,2,1,0,43
47841,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-21-2024,22300604,PHX,IND,Made Shot,True,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.2,6.25,23,1,0,31
47871,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-21-2024,22300604,PHX,IND,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.3,4.25,23,3,9,2
47873,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-21-2024,22300604,PHX,IND,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.7,26.75,24,3,6,49
47902,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-21-2024,22300604,PHX,IND,Made Shot,True,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,6.7,8.95,7,4,1,18
47904,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-22-2024,22300612,PHX,CHI,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-1.6,9.75,4,1,11,32
47919,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-22-2024,22300612,PHX,CHI,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.6,6.55,1,1,4,5
47932,2024,2023-24,1610612756,Phoenix Suns,1628960,Grayson Allen,G,SG,01-22-2024,22300612,PHX,CHI,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-21.8,18.45,25,2,7,6
