,SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
46151,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-02-2023,22300288,PHX,MEM,Missed Shot,False,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.7,4.65,0,3,9,44
46155,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-02-2023,22300288,PHX,MEM,Made Shot,True,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-4.5,17.75,13,3,7,0
46156,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-02-2023,22300288,PHX,MEM,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,5.95,0,3,6,24
46157,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-02-2023,22300288,PHX,MEM,Made Shot,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,3,6,21
46160,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-02-2023,22300288,PHX,MEM,Made Shot,True,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.0,16.95,11,3,4,45
46176,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-02-2023,22300288,PHX,MEM,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,9.4,22.15,19,4,6,56
46196,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-12-2023,22300308,PHX,GSW,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,15.9,27.65,27,1,6,14
46197,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-12-2023,22300308,PHX,GSW,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,7.65,2,1,5,10
46200,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-12-2023,22300308,PHX,GSW,Missed Shot,False,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.0,8.45,3,1,3,57
46216,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-12-2023,22300308,PHX,GSW,Missed Shot,False,Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.0,5.15,2,2,7,5
46221,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-12-2023,22300308,PHX,GSW,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.3,12.45,24,2,4,8
46223,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-12-2023,22300308,PHX,GSW,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,7.2,14.55,11,2,3,7
46228,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-12-2023,22300308,PHX,GSW,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,12.5,16.25,16,2,0,29
46252,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-12-2023,22300308,PHX,GSW,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.2,23.05,26,4,10,39
46253,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-12-2023,22300308,PHX,GSW,Made Shot,True,Hook Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.4,7.55,2,4,10,14
46271,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.6,5.75,0,1,10,57
46273,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.7,6.55,2,1,9,46
46274,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-7.5,28.75,24,1,9,16
46304,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,6.05,0,2,5,31
46311,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Made Shot,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-2.8,12.65,7,2,1,50
46320,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,3.8,10.25,6,3,8,5
46321,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.6,5.35,0,3,8,4
46322,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,5.75,0,3,8,4
46324,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Made Shot,True,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.4,12.35,7,3,6,33
46325,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Made Shot,True,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-2.1,8.95,4,3,5,56
46327,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,5.45,0,3,5,11
46328,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.1,6.75,2,3,4,28
46329,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.5,6.95,1,3,4,27
46332,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Made Shot,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,3,3,50
46345,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-13-2023,22300317,PHX,BKN,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,2.8,32.95,27,4,6,21
46355,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.5,8.05,2,1,11,6
46365,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Made Shot,True,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,5.35,0,1,6,45
46373,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-11.5,28.95,26,1,1,31
46382,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Made Shot,True,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.2,7.25,2,2,5,57
46384,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Missed Shot,False,Hook Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.0,7.75,3,2,4,34
46386,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.2,6.85,1,2,3,59
46395,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.9,6.25,1,2,0,33
46402,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,13.6,26.25,25,3,8,46
46404,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Made Shot,True,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,7.1,7.95,7,3,7,53
46406,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Missed Shot,False,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-1.7,11.85,6,3,7,2
46413,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Missed Shot,False,Hook Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.8,6.55,3,3,3,48
46414,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,6.05,0,3,3,24
46429,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-15-2023,22300333,PHX,NYK,Made Shot,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,4,7,7
46450,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-17-2023,22300347,PHX,WAS,Missed Shot,False,Turnaround Hook Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-10.0,4.65,10,1,8,36
46489,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-17-2023,22300347,PHX,WAS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.3,31.65,30,2,0,0
46492,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-17-2023,22300347,PHX,WAS,Missed Shot,False,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,3,10,40
46493,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-17-2023,22300347,PHX,WAS,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,3,10,36
46522,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-17-2023,22300347,PHX,WAS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.5,6.45,1,4,5,59
46523,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-17-2023,22300347,PHX,WAS,Missed Shot,False,Turnaround Bank Hook Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,7.55,2,4,5,18
46524,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-17-2023,22300347,PHX,WAS,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,6.95,1,4,4,50
46535,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-19-2023,22300363,POR,PHX,Made Shot,True,Turnaround Bank Hook Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-3.1,5.65,3,1,10,59
46542,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-19-2023,22300363,POR,PHX,Missed Shot,False,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.6,5.55,1,1,7,35
46544,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-19-2023,22300363,POR,PHX,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.9,5.35,0,1,6,28
46546,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-19-2023,22300363,POR,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-5.8,32.05,27,1,4,54
46547,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-19-2023,22300363,POR,PHX,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,6.55,1,1,4,33
46568,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-19-2023,22300363,POR,PHX,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.2,6.05,1,2,5,14
46571,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-19-2023,22300363,POR,PHX,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-3.1,6.05,3,2,4,4
46576,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-19-2023,22300363,POR,PHX,Missed Shot,False,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.5,14.75,9,2,1,41
46589,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-19-2023,22300363,POR,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.4,31.05,25,3,5,51
46613,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-19-2023,22300363,POR,PHX,Missed Shot,False,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,4,6,26
46620,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-19-2023,22300363,POR,PHX,Missed Shot,False,Turnaround Bank Hook Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-3.4,6.75,3,4,3,27
46806,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-27-2023,22300418,HOU,PHX,Missed Shot,False,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4.7,5.75,4,1,11,40
46814,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-27-2023,22300418,HOU,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-1.1,32.05,26,1,8,9
46815,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-27-2023,22300418,HOU,PHX,Missed Shot,False,Turnaround Bank shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.6,6.35,1,1,7,38
46816,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-27-2023,22300418,HOU,PHX,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,6.15,0,1,7,33
46856,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-27-2023,22300418,HOU,PHX,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.6,7.55,2,3,9,7
46860,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-27-2023,22300418,HOU,PHX,Missed Shot,False,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.7,9.65,4,3,5,49
46888,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.0,4.75,1,1,11,40
46893,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Made Shot,True,Tip Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,1,9,42
46896,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.0,31.95,26,1,7,38
46898,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Missed Shot,False,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.0,5.35,1,1,6,33
46902,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.55,0,1,4,58
46903,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.9,5.75,1,1,4,40
46904,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Made Shot,True,Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.6,5.25,0,1,4,7
46932,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.0,7.45,2,3,6,58
46933,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.0,7.45,2,3,6,31
46937,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Made Shot,True,Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.5,6.85,1,3,4,29
46939,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.4,6.85,1,3,3,10
46954,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Made Shot,True,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.2,11.65,6,4,6,17
46956,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-29-2023,22300436,PHX,CHA,Missed Shot,False,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,8.15,2,4,5,35
46962,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Missed Shot,False,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.2,10.55,5,1,11,42
46969,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Made Shot,True,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,2.6,10.15,5,1,8,36
46975,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.35,0,1,5,42
46978,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.1,8.15,3,1,4,7
46995,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Made Shot,True,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1.3,11.45,6,2,6,55
46997,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Missed Shot,False,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.1,13.85,8,2,6,12
46998,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Missed Shot,False,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-5.1,4.75,5,2,5,42
47003,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,4.4,31.95,27,2,2,22
47005,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.7,16.75,11,2,1,23
47007,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.2,7.05,2,2,0,25
47009,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Missed Shot,False,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.6,7.65,3,3,11,21
47011,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,5.75,0,3,10,27
47020,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Missed Shot,False,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,8.65,3,3,5,39
47039,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,5.05,0,4,6,53
47046,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Made Shot,True,Hook Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.7,8.25,3,4,1,56
47048,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-18.1,23.25,25,4,0,47
47049,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,12-31-2023,22300450,PHX,ORL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,19.6,20.25,24,4,0,14
47055,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,01-01-2024,22300456,PHX,POR,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-6.5,31.45,26,1,9,36
47057,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,01-01-2024,22300456,PHX,POR,Missed Shot,False,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.9,10.05,4,1,8,37
47088,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,01-01-2024,22300456,PHX,POR,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.2,6.55,1,2,2,48
47090,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,01-01-2024,22300456,PHX,POR,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,6.25,1,2,2,2
47093,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,01-01-2024,22300456,PHX,POR,Made Shot,True,Hook Bank Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-8.3,11.35,10,3,10,53
47095,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,01-01-2024,22300456,PHX,POR,Made Shot,True,Hook Bank Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.8,6.15,2,3,9,53
47098,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,01-01-2024,22300456,PHX,POR,Made Shot,True,Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.9,7.25,2,3,8,29
47105,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,01-01-2024,22300456,PHX,POR,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-1.6,30.45,25,3,4,23
47134,2024,2023-24,1610612756,Phoenix Suns,203994,Jusuf Nurkic,C,C,01-03-2024,22300473,PHX,LAC,Missed Shot,False,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.9,10.45,5,1,9,20
