,SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
48435,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-02-2024,22300690,ATL,PHX,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.6,7.15,1,2,9,0
48438,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-02-2024,22300690,ATL,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-1.3,17.25,12,2,7,51
48448,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-02-2024,22300690,ATL,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.2,6.55,23,2,2,36
48451,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-02-2024,22300690,ATL,PHX,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,5.25,0,2,1,37
48452,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-02-2024,22300690,ATL,PHX,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.4,27.25,24,2,1,15
48455,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-02-2024,22300690,ATL,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.8,5.55,22,2,0,2
48457,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-02-2024,22300690,ATL,PHX,Missed Shot,False,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.6,23.25,25,3,11,26
48481,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-02-2024,22300690,ATL,PHX,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,7.5,30.65,26,3,0,25
48488,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-02-2024,22300690,ATL,PHX,Made Shot,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.2,6.05,0,4,6,36
48490,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-02-2024,22300690,ATL,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-1.8,22.65,17,4,5,28
48495,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-02-2024,22300690,ATL,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.8,24.85,25,4,1,43
48501,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-4.9,7.65,5,1,9,34
48503,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Missed Shot,False,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.6,8.25,3,1,9,16
48507,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-5.0,7.95,5,1,7,25
48509,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-0.1,24.25,19,1,6,38
48510,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-7.8,31.45,27,1,5,58
48512,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,3.6,6.35,3,1,4,38
48514,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,3.3,16.85,12,1,3,45
48519,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.7,8.35,3,1,0,39
48520,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.2,6.55,23,1,0,28
48522,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,0.2,23.15,17,2,10,2
48523,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.9,6.05,1,2,9,21
48526,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.7,7.25,2,2,6,33
48529,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.5,34.55,29,2,4,56
48537,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,1.8,20.25,15,2,0,36
48540,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.1,4.75,2,3,11,6
48541,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,7.4,11.05,9,3,10,34
48543,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,23.0,15.65,25,3,10,1
48550,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.5,5.85,0,3,7,5
48551,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-14.0,13.35,16,3,6,28
48565,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.5,30.15,29,3,0,1
48569,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-04-2024,22300705,WAS,PHX,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,14.0,19.85,20,4,9,22
48590,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,5.4,15.15,11,1,9,30
48593,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.7,5.85,1,1,7,51
48596,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-4.8,7.65,5,1,5,23
48605,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.9,23.65,24,1,0,30
48606,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-7.0,30.55,26,2,11,51
48609,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1.3,12.35,7,2,10,46
48611,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Made Shot,True,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-6.5,13.95,10,2,10,8
48613,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-7.6,31.25,27,2,8,24
48616,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1.3,10.45,5,2,5,40
48628,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Missed Shot,False,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.3,7.75,2,3,11,56
48633,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.7,5.95,1,3,10,4
48637,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.7,7.85,23,3,7,19
48639,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.8,7.55,2,3,6,25
48640,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.5,7.25,22,3,6,3
48648,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-20.1,22.15,26,3,1,46
48651,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,12.0,13.35,14,3,0,35
48653,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-10.5,30.35,27,4,11,21
48656,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.3,6.55,2,4,9,39
48657,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,10.9,14.35,14,4,9,18
48659,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.7,8.55,3,4,8,4
48660,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Made Shot,True,Putback Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,6.75,1,4,8,2
48670,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-06-2024,22300725,PHX,MIL,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.1,29.15,28,4,0,45
48678,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.5,29.75,27,1,8,50
48682,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Missed Shot,False,Fadeaway Bank shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4.4,9.25,5,1,7,13
48684,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.0,6.35,23,1,6,22
48685,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-5.5,29.25,24,1,5,44
48703,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-2.2,23.15,18,2,7,54
48704,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,19.0,22.15,25,2,7,27
48705,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.7,27.75,26,2,6,37
48716,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.0,6.75,1,2,1,34
48718,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,10.4,11.65,12,2,0,37
48721,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Made Shot,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.4,5.65,0,3,10,18
48722,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,3.8,16.45,11,3,9,45
48724,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.8,26.95,25,3,7,29
48729,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,14.2,17.25,18,3,4,40
48739,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-5.5,23.55,19,4,11,14
48740,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.0,6.95,1,4,10,12
48742,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-6.6,22.55,18,4,9,23
48743,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Made Shot,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,5.65,0,4,9,8
48745,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Made Shot,True,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4.4,11.05,7,4,8,4
48748,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-3.3,34.75,29,4,5,6
48754,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.0,28.05,25,4,2,29
48756,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-08-2024,22300739,PHX,UTA,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.1,26.75,25,4,1,24
48762,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-24.6,4.05,24,1,10,45
48769,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,3.2,6.35,3,1,7,27
48778,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-12.9,14.05,15,1,1,54
48784,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Missed Shot,False,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,2.7,14.85,9,2,10,20
48800,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-7.0,18.35,14,2,2,53
48804,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.3,5.65,1,2,0,33
48805,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-8.9,18.95,16,2,0,3
48806,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,3.6,6.05,3,3,11,41
48807,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.5,7.25,22,3,11,37
48828,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-9.7,7.05,9,3,1,53
48830,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-6.7,18.85,15,4,11,42
48835,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Made Shot,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.6,7.35,2,4,8,44
48836,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,2.7,6.85,3,4,8,5
48841,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.4,26.45,26,4,6,45
48851,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-8.2,18.65,15,4,1,4
48853,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-10-2024,22300757,GSW,PHX,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-13.7,27.55,26,4,0,4
48860,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-13-2024,22300774,PHX,SAC,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-22.4,5.25,22,1,9,14
48862,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,02-13-2024,22300774,PHX,SAC,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,16.4,11.25,17,1,8,8
49377,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-02-2024,22300870,PHX,HOU,Made Shot,True,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.0,6.05,1,1,10,59
49402,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-02-2024,22300870,PHX,HOU,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.7,25.25,25,2,11,3
49406,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-02-2024,22300870,PHX,HOU,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.0,4.75,1,2,7,47
49418,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-02-2024,22300870,PHX,HOU,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.2,6.05,0,2,0,30
49426,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-02-2024,22300870,PHX,HOU,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-6.2,15.95,12,3,8,36
49429,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-02-2024,22300870,PHX,HOU,Missed Shot,False,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,7.05,1,3,7,11
49463,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-03-2024,22300878,PHX,OKC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,15.7,25.85,25,1,11,18
49469,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-03-2024,22300878,PHX,OKC,Made Shot,True,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.1,4.15,1,1,9,50
49471,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-03-2024,22300878,PHX,OKC,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-23.7,17.15,26,1,8,23
49472,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-03-2024,22300878,PHX,OKC,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,5.35,0,1,8,3
49491,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-03-2024,22300878,PHX,OKC,Made Shot,True,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,9.7,15.55,14,2,9,56
49492,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-03-2024,22300878,PHX,OKC,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,4.8,21.95,17,2,8,57
49499,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-03-2024,22300878,PHX,OKC,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-1.1,32.45,27,2,6,4
49503,2024,2023-24,1610612756,Phoenix Suns,203078,Bradley Beal,G,SG,03-03-2024,22300878,PHX,OKC,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.4,4.15,23,2,0,45
