,SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
50798,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-03-2024,22301110,PHX,CLE,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.2,8.55,23,2,11,39
50802,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-03-2024,22301110,PHX,CLE,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.7,5.85,1,2,9,36
50808,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-03-2024,22301110,PHX,CLE,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.7,5.65,1,2,7,32
50813,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-03-2024,22301110,PHX,CLE,Made Shot,True,Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,6.75,1,2,4,57
50816,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-03-2024,22301110,PHX,CLE,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.3,5.25,23,2,2,42
50840,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-03-2024,22301110,PHX,CLE,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,19.9,20.35,24,3,0,57
50892,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-05-2024,22301125,PHX,MIN,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,2.3,18.25,13,2,6,25
50893,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-05-2024,22301125,PHX,MIN,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.7,6.15,1,2,6,13
50967,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-07-2024,22301138,PHX,NOP,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.9,11.05,23,2,11,45
50971,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-07-2024,22301138,PHX,NOP,Made Shot,True,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.9,6.75,1,2,8,59
51048,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-09-2024,22301156,PHX,LAC,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-15.8,8.35,16,2,10,24
51049,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-09-2024,22301156,PHX,LAC,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.5,6.65,23,2,9,48
51311,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-14-2024,22301194,MIN,PHX,Made Shot,True,Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.9,5.95,1,2,11,3
51312,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-14-2024,22301194,MIN,PHX,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.0,24.95,24,2,10,8
51317,2024,2023-24,1610612756,Phoenix Suns,1629626,Bol Bol,F,PF,04-14-2024,22301194,MIN,PHX,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.5,6.55,1,2,6,45
