,SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
44468,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-4.3,18.05,13,1,10,38
44474,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,12.9,6.55,12,1,7,20
44476,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.1,7.45,2,1,6,30
44478,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,0.1,22.55,17,1,5,34
44483,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,19.5,23.25,26,1,3,22
44485,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,0.4,20.55,15,1,1,31
44486,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,-5.0,20.35,15,1,1,25
44488,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,3.4,6.95,3,1,0,22
44501,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-15.9,8.85,16,2,6,28
44502,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-4.8,13.15,9,2,6,23
44507,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.7,14.95,9,2,3,31
44510,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,5.6,18.35,14,2,2,0
44513,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-2.0,14.05,9,2,0,55
44517,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-5.5,22.45,18,3,10,26
44523,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.9,29.45,27,3,8,5
44525,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-6.6,14.25,11,3,7,14
44526,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-1.8,30.05,24,3,6,6
44531,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-3.9,7.45,4,3,3,54
44532,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.3,7.75,3,3,3,39
44534,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-1.0,31.45,26,3,2,40
44535,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,7.2,31.25,26,3,2,7
44536,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,5.9,18.25,14,3,1,29
44549,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.3,21.65,26,4,6,12
44553,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,7.0,17.95,14,4,3,45
44554,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Made Shot,True,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,3.3,7.15,3,4,3,10
44556,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,9.2,13.65,12,4,1,51
44557,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-10-2023,22300015,PHX,LAL,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,0.6,14.25,9,4,0,47
44561,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.4,7.65,22,1,11,46
44567,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,0.2,30.35,25,1,9,7
44574,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-8.5,14.15,12,1,5,49
44576,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.0,13.05,7,1,3,40
44593,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-0.6,30.75,25,2,7,41
44595,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,9.4,19.85,17,2,6,24
44596,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,12.1,14.55,15,2,5,50
44597,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-8.3,32.45,28,2,5,25
44601,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,3.3,6.25,3,2,2,30
44604,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,5.8,16.95,13,2,1,5
44605,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-8.0,30.95,26,2,0,31
44608,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Missed Shot,False,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.1,7.25,2,3,9,36
44618,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-11.2,16.75,16,3,4,58
44619,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-4.0,25.95,21,3,4,20
44620,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.9,10.75,5,3,3,59
44621,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Missed Shot,False,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-2.6,9.65,5,3,3,20
44636,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-4.0,30.85,25,4,7,3
44640,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-8.0,16.25,13,4,4,51
44642,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,7.1,20.45,16,4,4,1
44643,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.8,12.05,24,4,3,11
44645,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,0.9,22.85,17,4,1,49
44646,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-17-2023,22300035,UTA,PHX,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,12.3,29.55,27,4,0,18
44649,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,8.0,10.95,9,1,10,34
44651,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.7,6.25,1,1,9,51
44654,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-1.3,17.75,12,1,8,5
44655,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.8,7.25,23,1,7,44
44661,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.1,13.85,8,1,4,8
44663,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,4.0,18.95,14,1,2,58
44672,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Missed Shot,False,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,11.3,14.05,14,2,6,39
44677,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,13.4,17.55,18,2,3,22
44678,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,4.5,17.75,13,2,3,7
44682,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-2.9,9.35,5,2,0,1
44683,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,7.1,21.55,17,3,11,41
44684,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,14.3,12.45,16,3,10,24
44689,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1.3,13.05,7,3,7,56
44691,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.5,5.85,0,3,7,10
44693,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.5,5.55,0,3,6,24
44696,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.6,6.95,1,3,5,1
44703,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.7,5.65,1,3,1,29
44711,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.0,26.15,25,4,7,17
44712,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.5,4.85,0,4,6,37
44714,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,18.9,12.35,20,4,5,0
44715,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,11-21-2023,22300041,PHX,POR,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-4.9,13.05,9,4,4,18
44801,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.2,13.75,8,1,10,9
44802,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,5.8,10.85,8,1,10,2
44806,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,8.2,10.35,9,1,7,46
44808,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-6.5,11.45,8,1,6,55
44809,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.8,22.15,24,1,6,10
44813,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,10.7,4.55,10,1,4,8
44819,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-15.7,13.75,17,2,11,12
44820,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,9.6,11.15,11,2,10,43
44824,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,3.1,18.15,13,2,8,21
44826,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Made Shot,True,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-10.8,19.95,18,2,7,28
44835,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side,R,8-16 ft.,-8.0,7.15,8,2,2,10
44840,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Made Shot,True,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-4.0,7.95,4,2,1,1
44843,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,8.7,31.55,27,2,0,5
44844,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-11.2,14.75,14,3,11,49
44848,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.3,18.45,13,3,9,36
44851,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,12.0,5.95,12,3,7,28
44871,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,4.2,19.15,14,4,11,22
44872,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,2.1,22.45,17,4,10,34
44874,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Made Shot,True,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1.1,10.75,5,4,10,7
44876,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-11.2,14.75,14,4,9,6
44880,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.2,17.85,12,4,7,7
44889,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-24-2023,22300062,GSW,PHX,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,5.0,18.65,14,4,3,46
44898,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,13.5,11.45,14,1,9,19
44900,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Missed Shot,False,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,0.4,10.75,5,1,8,33
44903,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,10.2,17.55,15,1,7,31
44907,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.3,7.35,3,1,5,46
44910,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,11.2,7.05,11,1,4,41
44913,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.0,8.45,3,1,3,45
44915,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Missed Shot,False,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-5.4,17.35,13,1,2,23
44919,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-10.7,6.85,10,1,0,27
44929,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-9.6,20.75,18,2,5,39
44932,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,2.0,22.65,17,2,4,35
44935,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,11.5,16.75,16,2,2,16
44938,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-16.1,14.45,18,3,11,6
44939,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-12.5,17.35,17,3,10,2
44951,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Made Shot,True,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,2.0,16.85,11,3,1,46
44952,2024,2023-24,1610612756,Phoenix Suns,201142,Kevin Durant,F,PF,10-26-2023,22300076,LAL,PHX,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.8,28.95,26,3,1,19
